dataset,seed,candidate,category,source_work_identity,bootstrap_work_index,bits_per_byte,nll_sum,tokens,source_chars,source_bytes
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:a60bb7c868c16d0b2085e5781ee0922037c79c60f7021ffe169f6b00413949ff,188,5.335176245282041,221.8837423324585,22,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:a60bb7c868c16d0b2085e5781ee0922037c79c60f7021ffe169f6b00413949ff,188,3.841276687452919,263.5944404602051,28,33,99
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:7bdae5cf4a3e33c59c8885ca731088d3471afa0c8cd5d7ac0ed43e5e4833cec8,189,6.237454238224341,259.408429145813,25,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:7bdae5cf4a3e33c59c8885ca731088d3471afa0c8cd5d7ac0ed43e5e4833cec8,189,4.626440031874935,327.093994140625,34,34,102
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:2d3a39431d0e3e54c00957a911c0b56d8cb87cc6d716198e3e7c1334ce30d3a7,190,4.391095919910825,182.62054538726807,19,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:2d3a39431d0e3e54c00957a911c0b56d8cb87cc6d716198e3e7c1334ce30d3a7,190,3.264426376499938,278.31553649902344,31,41,123
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:532a7b2271df1f5aff396fde6fa067129d53514d8c3e188471baea07844a2a7b,191,5.400478080745669,224.5995693206787,22,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:532a7b2271df1f5aff396fde6fa067129d53514d8c3e188471baea07844a2a7b,191,3.2514397690247563,290.7306938171387,30,43,129
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:317029be6482e79a4f0eab267d258b282d08dc6d6e488dd9b7504045b9634251,192,5.633237428355665,234.27975845336914,23,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:317029be6482e79a4f0eab267d258b282d08dc6d6e488dd9b7504045b9634251,192,3.8222929650945345,278.18821716308594,30,35,105
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:aff1efedbcf7c2745d2aed3393452d82217b77a0471588f975ef7780c2e4affb,193,4.984255323086968,207.28935146331787,19,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:aff1efedbcf7c2745d2aed3393452d82217b77a0471588f975ef7780c2e4affb,193,3.458448565479587,251.70745658874512,25,35,105
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:9b38a73001aa60bbb7725572f504f25dec15ed5ef0706da0086f73cff35849c6,194,4.983786635966837,207.26985931396484,20,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:9b38a73001aa60bbb7725572f504f25dec15ed5ef0706da0086f73cff35849c6,194,3.9894356756924547,265.46554470062256,28,32,96
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:4b809b255a7b09ef0856a3fd244bac5efb2d6d4d7aaa88c8b196b55d0dc24338,196,5.133555159196461,213.49855709075928,21,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:4b809b255a7b09ef0856a3fd244bac5efb2d6d4d7aaa88c8b196b55d0dc24338,196,3.6187987684584377,263.37781715393066,28,35,105
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:b86b595ab18b83df5bcd05904ef45ba3b215ef461ac2e6b07901a4750982c9f1,197,5.7491182836801,239.09910774230957,24,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:b86b595ab18b83df5bcd05904ef45ba3b215ef461ac2e6b07901a4750982c9f1,197,3.8611914572739217,281.01926708221436,29,35,105
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:fa846c61bf98b31eec936ff30e32da64298e852253448ae6b7431d84ff91a93c,198,5.368136926699079,223.25453853607178,22,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:fa846c61bf98b31eec936ff30e32da64298e852253448ae6b7431d84ff91a93c,198,3.539062602488777,301.7302255630493,33,41,123
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:e7facfb844725166b3323bb18bc7c8d0a103741c543ad23a6b0872312c27b00a,199,4.437330153528395,184.54337310791016,19,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:e7facfb844725166b3323bb18bc7c8d0a103741c543ad23a6b0872312c27b00a,199,2.916660862759541,254.73108196258545,28,42,126
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:cb9fa44825fdf64ca0cc20b43e52b6794cdaa8f9281d5127111a3e7db5152e1a,200,5.80619808722638,241.47299003601074,24,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:cb9fa44825fdf64ca0cc20b43e52b6794cdaa8f9281d5127111a3e7db5152e1a,200,4.19242362947257,296.40859508514404,33,34,102
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:d6e2432872cc14e525892992dba6be69f57465e92100f664763ac948afad6ca6,201,5.780603950159258,240.40855979919434,24,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:d6e2432872cc14e525892992dba6be69f57465e92100f664763ac948afad6ca6,201,4.463216034320767,278.42990493774414,27,30,90
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:5f5b3982dab2403ac9654c377bda065e729fe09856a43043f143e68a8a6400ee,202,5.9342346992448185,246.79788303375244,24,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:5f5b3982dab2403ac9654c377bda065e729fe09856a43043f143e68a8a6400ee,202,4.561774882363557,294.06427001953125,31,31,93
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:0f84e76693e8fbf368fe0c04314a40e46d2eefca885c9796f874cadef3c1330d,203,4.557531190111484,189.5423936843872,19,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:0f84e76693e8fbf368fe0c04314a40e46d2eefca885c9796f874cadef3c1330d,203,3.5418726399548794,235.68374729156494,25,32,96
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:31b0bc057ce4440bc36fe72505c6bc4a0d66b128b0b6577d1fb6877d51956894,204,4.6574025473634215,193.69592666625977,19,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:31b0bc057ce4440bc36fe72505c6bc4a0d66b128b0b6577d1fb6877d51956894,204,3.1957073855248153,239.23032093048096,25,36,108
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:b69b0b5bb921e91c08a90a0c477ed443dddc07adcc03a27e44adbf5114a8c4f3,205,5.012475520577665,208.46299648284912,22,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:b69b0b5bb921e91c08a90a0c477ed443dddc07adcc03a27e44adbf5114a8c4f3,205,3.542921112795664,250.48810958862305,27,34,102
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:f2527f6afd47070aebc0483c349437b1252993e2783bdfdf91660f614192b86b,207,5.238204698971811,217.85080909729004,21,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:f2527f6afd47070aebc0483c349437b1252993e2783bdfdf91660f614192b86b,207,3.096154114134879,321.91357421875,35,50,150
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:5ea56c919858c6b27fc31fafeef6d65215312c432b7dcd42c15da4fc1dba28e7,208,4.495281794459449,186.9535140991211,19,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:5ea56c919858c6b27fc31fafeef6d65215312c432b7dcd42c15da4fc1dba28e7,208,3.0290480968612448,277.14405155181885,31,44,132
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:89ef6c35503bd77477e7e6111767b655e2b57b714375233b40ef9dc5dd12dc3b,209,5.036495351389808,209.46195316314697,22,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:89ef6c35503bd77477e7e6111767b655e2b57b714375233b40ef9dc5dd12dc3b,209,4.052542609805033,269.6648144721985,32,32,96
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:0097773272bafa08c1d34bbcbc1cf8baaca409b3f77d60dd34c0ad2bc423065d,210,5.005368326065248,208.1674165725708,21,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:0097773272bafa08c1d34bbcbc1cf8baaca409b3f77d60dd34c0ad2bc423065d,210,4.123023649771411,257.2075996398926,28,30,90
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:de9c54959008529be09eeafb3dd818251358e47c8f81d934422c2d98f8bb75f8,212,4.5681896658470755,189.98566722869873,19,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:de9c54959008529be09eeafb3dd818251358e47c8f81d934422c2d98f8bb75f8,212,3.5106865494472395,240.9088258743286,25,33,99
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:cc64249aee5bb59284feb51e63b4f9f64c8d600fd0940bb849a1d8783e4c936e,213,5.028089160449915,209.11234951019287,21,20,60
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:cc64249aee5bb59284feb51e63b4f9f64c8d600fd0940bb849a1d8783e4c936e,213,3.7120372415138014,277.8827199935913,30,36,108
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:49d865d062b9cf63e5e9dd51201c423717648afa2c34023c8fca99bbca4788cb,219,5.653619357654077,329.1783866882324,33,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:49d865d062b9cf63e5e9dd51201c423717648afa2c34023c8fca99bbca4788cb,219,3.803126196414058,411.2356872558594,44,52,156
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:5d0454ada80259405a8f4fd7bda31dce43b2f0b6e250342a507db9eeca304436,220,5.5886772181719735,325.39717197418213,33,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:5d0454ada80259405a8f4fd7bda31dce43b2f0b6e250342a507db9eeca304436,220,4.0066855290595,366.5934066772461,37,44,132
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:28513e5ad1186259987a958686b2320f11d126d7c45d7a6cdd0ea1ba13fc756f,221,5.214513220712554,303.6117115020752,29,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:28513e5ad1186259987a958686b2320f11d126d7c45d7a6cdd0ea1ba13fc756f,221,3.9219448481589687,383.30638694763184,41,47,141
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:3dc06076dde9bd9704d511b47a64df2189524d639d1f9aacc4346888bd01298b,222,5.284662061242679,307.69608306884766,32,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:3dc06076dde9bd9704d511b47a64df2189524d639d1f9aacc4346888bd01298b,222,4.484315334740582,335.6953773498535,35,36,108
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:a250008bb9fa367a44aec9bec894c189ec392ec3151d58555aed7af16ac75de0,223,5.872739848809669,341.93653774261475,34,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:a250008bb9fa367a44aec9bec894c189ec392ec3151d58555aed7af16ac75de0,223,4.4943473542138115,364.48357105255127,37,39,117
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:91ad91f72087c5f28e8edf719c1616dd688ec1d7832d1c995de2fdb6e2b77176,225,4.254747412583067,247.72995853424072,24,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:91ad91f72087c5f28e8edf719c1616dd688ec1d7832d1c995de2fdb6e2b77176,225,3.282389713328409,334.45133876800537,35,49,147
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:98c328acb7c32e7e7fb28214b3fb33c8d0b4874bef214aa80cdd8273727893ac,226,4.865068191385846,283.2654972076416,29,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:98c328acb7c32e7e7fb28214b3fb33c8d0b4874bef214aa80cdd8273727893ac,226,3.2482877496584748,378.25897121429443,40,56,168
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:55bcc611a9d612c5994242c986eb6a19e1ea6431d49cfe71dcc4e153b2da87c5,231,5.2191722798623275,303.8829822540283,32,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:55bcc611a9d612c5994242c986eb6a19e1ea6431d49cfe71dcc4e153b2da87c5,231,3.6203467918612113,353.8300771713257,39,47,141
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:011ced071397b102825c666ca6715f8dc7d49722ce4a635d7e60d1cc92407de2,232,4.76114081167526,277.214391708374,29,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:011ced071397b102825c666ca6715f8dc7d49722ce4a635d7e60d1cc92407de2,232,3.7395165855305392,381.02920055389404,46,49,147
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:4a060945067101babd48b243fe9999e1384236908b24b497ffca4e21957f2c59,233,5.030854896992871,292.9183225631714,30,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:4a060945067101babd48b243fe9999e1384236908b24b497ffca4e21957f2c59,233,3.835064427421569,350.89086055755615,41,44,132
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:9bca45cf9879b9d4f102cb00865554ffd97772b9e3dda8343077cd79b5ccb96d,234,4.792924990898415,279.0650053024292,28,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:9bca45cf9879b9d4f102cb00865554ffd97772b9e3dda8343077cd79b5ccb96d,234,3.4383984336284548,357.49742698669434,39,50,150
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:c582349e2254b7cf39f10b21ad92a867a77db9cd81f11667938bb32c9d5f2934,235,4.6417309968378,270.26183128356934,27,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:c582349e2254b7cf39f10b21ad92a867a77db9cd81f11667938bb32c9d5f2934,235,3.633443903956674,339.99903869628906,38,45,135
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:24ad7d00c56bacf8c60d59eedf9dc5937074dec6ca528f34664779dcef0c27a6,236,4.743099913496251,276.16397190093994,29,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:24ad7d00c56bacf8c60d59eedf9dc5937074dec6ca528f34664779dcef0c27a6,236,3.5996378094444856,344.32087421417236,37,46,138
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:4ff6cf6c1379cc59f9ee8249ac486580414fafab8f72da7c471c72c0821bfe6b,237,4.151337487720676,241.70898151397705,24,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:4ff6cf6c1379cc59f9ee8249ac486580414fafab8f72da7c471c72c0821bfe6b,237,3.2798001225864173,286.4464101791382,31,42,126
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:152c453dfb635e2b4709610fb4b17e9053700561274b3da2a7da25ec0b7fdab2,239,4.497314167496384,261.853253364563,26,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:152c453dfb635e2b4709610fb4b17e9053700561274b3da2a7da25ec0b7fdab2,239,3.5890189252782903,335.8419771194458,37,45,135
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:4dbdcd5b15cf9a227576f5729dd00841052f1401389ca7f676dad6c85d8f8897,240,6.505757554770714,378.7935905456543,40,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:4dbdcd5b15cf9a227576f5729dd00841052f1401389ca7f676dad6c85d8f8897,240,4.219943641781588,412.4309272766113,44,47,141
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:b12e675fb4af745d9f089c70b50887201d49ad540e829401f5d30a8bf5302324,243,4.474837034165921,260.5445365905762,27,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:b12e675fb4af745d9f089c70b50887201d49ad540e829401f5d30a8bf5302324,243,3.547676726034336,339.35057258605957,38,46,138
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:78abfa26e0852f975281bfbe3d8b16fe1f137fe6efcb5d4fcc3c1d4f843aeede,244,4.5015282665801255,262.0986166000366,27,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:78abfa26e0852f975281bfbe3d8b16fe1f137fe6efcb5d4fcc3c1d4f843aeede,244,3.1336570605030647,332.3290901184082,36,51,153
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:41ddde068c507811a62d55e4a7441e85ed6e0ad61265b5b78af9dc9a10e56cb3,245,4.983132201032054,290.13969898223877,29,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:41ddde068c507811a62d55e4a7441e85ed6e0ad61265b5b78af9dc9a10e56cb3,245,3.9297541052052734,351.38283920288086,38,43,129
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:844d3f5bd41cbe9bb6a34a2c2735fc07761b20b9c9fd9392b6a5c24c7edc0b3c,246,4.8785455217345595,284.0502061843872,28,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:844d3f5bd41cbe9bb6a34a2c2735fc07761b20b9c9fd9392b6a5c24c7edc0b3c,246,3.1099615536496836,349.21709537506104,37,54,162
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:cd026f6ff2864d5b076323ac4102e894b100f87df6a30d4acb8f5573710a99f7,247,5.085952372815686,296.1263380050659,29,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:cd026f6ff2864d5b076323ac4102e894b100f87df6a30d4acb8f5573710a99f7,247,3.4332113250110243,364.09727478027344,40,51,153
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,248,4.315294805680823,251.25529193878174,26,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:9eb52885ad9a2366c827dd8a4c32b6559149c8907d5d4e1edf180f81cf2431bc,248,3.2235669655466976,361.9738292694092,41,54,162
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,250,5.476183890380213,318.8473196029663,32,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:ed84cf4c7c8f6218ec2504a795d3a1087778ccca943f35ebb73cb43ef99e090e,250,3.6002200139210276,359.349458694458,37,48,144
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,251,6.024157338419905,350.752724647522,34,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:7f64a1b51c76c43fc7e8384d048522ff6441f753c4b021ca3065ff6222e524d9,251,4.04958981976697,454.7278060913086,50,54,162
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,252,4.369344841642683,254.4023208618164,27,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:9ca411772023aecfd281495631b4fe5f1a959688a8121f1819654d0e3a0cfcc5,252,3.26593245304262,325.9831495285034,36,48,144
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,253,5.326996196786663,310.16096115112305,31,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:ee3d7c09d5783b0be2c5b0baad1a146c0740839732fa870dee429c224979bf67,253,4.035438974672742,360.83275604248047,39,43,129
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,254,4.691118484858968,273.1373863220215,28,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:3e9c81f0b0f35900a18278d505dbb3f251de08f2fa5954eb278bac211c9acbd7,254,3.8015049077747243,332.01030349731445,36,42,126
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,255,4.578538526949074,266.5824899673462,28,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:6c65378a07d4a5ff25d50d6015469aaeae8665d97481c30ac22462ad6a2928f2,255,3.2239382341883673,328.4955635070801,35,49,147
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,256,4.990267974147253,290.5551748275757,29,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:1b7f67baed98aa6c3ccc8e00c68e01db20a3dfb6bc1b98575ed28f6a60a6536d,256,3.693433760330007,368.6534204483032,40,48,144
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,257,4.53769720081458,264.20452976226807,26,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:10048951ca6f4c53dcbac41a4f10f3f3bb862541aedfc94b0644185572994c0c,257,3.5735722285498146,341.8275890350342,38,46,138
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:e695c03a29cdb807cd78f0bdd0d8c3d5d125d189aa9ff44a967a8e43e399426f,258,5.755519504152093,335.11145782470703,33,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:e695c03a29cdb807cd78f0bdd0d8c3d5d125d189aa9ff44a967a8e43e399426f,258,4.515686907898087,384.994384765625,40,41,123
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:3cd91dee89aca8d2e95bdc7b9caaac2c0d628123d0345f03ab4545d8664d835f,259,5.189423130398581,302.1508569717407,30,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:3cd91dee89aca8d2e95bdc7b9caaac2c0d628123d0345f03ab4545d8664d835f,259,3.4022321832314,403.260347366333,43,57,171
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:6e28a2c43a73753870c2b301c1d1b5de5fe64780b33015beb31d67a778801ed7,261,5.604066979218981,326.293231010437,32,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:6e28a2c43a73753870c2b301c1d1b5de5fe64780b33015beb31d67a778801ed7,261,3.7985123000573036,434.4331350326538,48,55,165
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:ada7f062d18c598fa60c2927db59c0c75b9316ec19073d5b9635b1a024186695,262,4.650819952349898,270.79102993011475,27,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:ada7f062d18c598fa60c2927db59c0c75b9316ec19073d5b9635b1a024186695,262,3.587067813068929,365.49579334259033,40,49,147
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:e2a39fdcdaac6f53dba56792852353aeeee09a7b63c32e7d64012d17a92635f4,264,5.2499620062602945,305.6756944656372,30,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:e2a39fdcdaac6f53dba56792852353aeeee09a7b63c32e7d64012d17a92635f4,264,3.8538281529349874,424.73194885253906,46,53,159
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:3154de6aa777321b7ecd20304242f6b405a590effd9343f1a8fa9e48d97764bf,265,4.970699231235879,289.41579723358154,30,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:3154de6aa777321b7ecd20304242f6b405a590effd9343f1a8fa9e48d97764bf,265,3.5599831325514892,370.138840675354,40,50,150
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:606525302a104e1d2238769c5c54d63a83928e31ad83fe7d93494daa61249ecf,266,4.627414096325475,269.4282388687134,27,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:606525302a104e1d2238769c5c54d63a83928e31ad83fe7d93494daa61249ecf,266,3.266241699633341,339.5979337692261,34,50,150
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:84567b97344a2bbc150b54ff37aaa157f04a74611ba9905ebfe664f8e332471c,268,4.647801902516757,270.61530590057373,28,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:84567b97344a2bbc150b54ff37aaa157f04a74611ba9905ebfe664f8e332471c,268,3.3852700300891345,351.9735565185547,40,50,150
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:22edf62e83887b858e884bc488b93db8fd0e9d90376ac6e16d9f37078c76ba84,269,6.142522203050023,357.6444435119629,36,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:22edf62e83887b858e884bc488b93db8fd0e9d90376ac6e16d9f37078c76ba84,269,4.70403313219817,391.27047634124756,41,40,120
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:f6c2a39a294ff98dff6be57da2037d8c541144d442f2f92779ac3ad74e3c3bf9,270,5.032939949134731,293.03972339630127,30,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:f6c2a39a294ff98dff6be57da2037d8c541144d442f2f92779ac3ad74e3c3bf9,270,3.403996235656489,346.84214782714844,37,49,147
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:cf3eb8ec3ab8f190a0a2ba93b65e6406ef6b6c248a16da4728028c1f921e06b9,272,5.285190162635929,307.7268314361572,31,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:cf3eb8ec3ab8f190a0a2ba93b65e6406ef6b6c248a16da4728028c1f921e06b9,272,4.2925262582352195,365.9683542251587,38,41,123
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:5c695da1c550a8a4884a42d387789dcef5cd0fb000950450dd8b2d9007c0d79b,273,4.432264923771043,258.0658025741577,26,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:5c695da1c550a8a4884a42d387789dcef5cd0fb000950450dd8b2d9007c0d79b,273,3.533023451151879,323.2554922103882,34,44,132
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:b5638ce33f23646019dca08f2a00a968e719f0045f830409f8e96a07f6080e36,274,4.858195977588269,282.86536693573,27,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:b5638ce33f23646019dca08f2a00a968e719f0045f830409f8e96a07f6080e36,274,3.8622896354416443,353.3818426132202,37,44,132
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:3b1f52da85d3d3935b548c3ea5b3305433c23fded5f370f6ff905c97f4165749,275,5.669795341484329,330.1202230453491,32,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:3b1f52da85d3d3935b548c3ea5b3305433c23fded5f370f6ff905c97f4165749,275,4.280206255307227,418.32061862945557,44,47,141
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:57c1686b4a8c9fd318957ecaa6a85e66d236800c20b9b407dc5dba5eebd6af07,276,5.324657969803432,310.0248193740845,32,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:57c1686b4a8c9fd318957ecaa6a85e66d236800c20b9b407dc5dba5eebd6af07,276,3.6990892282663883,369.21791076660156,38,48,144
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:13e7eb09fc259541192ec679020e19453d822e5b9af112e03ae2118502555828,277,6.493741503678832,378.0939636230469,37,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:13e7eb09fc259541192ec679020e19453d822e5b9af112e03ae2118502555828,277,4.987878127228442,445.9960422515869,46,43,129
hardened,1,j-reversible-sp-unigram-32k,kanbun,sha256:6351ce933135ea9531cdbd4f1dcd80a8a8e562bc2b093163444b5b8d6afed9dc,278,4.468023671193539,260.1478328704834,26,28,84
hardened,1,j-reversible-sp-unigram-32k,kakikudashi,sha256:6351ce933135ea9531cdbd4f1dcd80a8a8e562bc2b093163444b5b8d6afed9dc,278,3.2660098738992835,380.3226900100708,43,56,168
